Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Lanes_or_Medians,Light_conditions,Weather_conditions,Type_of_collision,Cause_of_accident,Location,Accident_severity
13:15:00,Monday,18-30,Male,Unknown,Unknown,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"GST Road, Chennai",2
13:15:00,Monday,18-30,Male,Elementary school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Alandur, Chennai",2
14:30:00,Monday,Over 51,Male,Unknown,Unknown,Unknown,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Turnover,"Rajiv Gandhi Salai, Chennai",2
14:30:00,Monday,Over 51,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Poonamallee High Road, Chennai",2
20:20:00,Wednesday,31-50,Male,Junior high school,Owner,Above 10yr,Unknown,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Porur, Chennai",1
20:20:00,Wednesday,31-50,Male,High school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Velachery Main Road, Chennai",1
06:15:00,Tuesday,31-50,Male,Unknown,Unknown,Unknown,Two-way (divided with broken lines road marking),Daylight,Unknown,Vehicle with vehicle collision,Moving Backward,"OMR, Chennai",2
06:15:00,Tuesday,31-50,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Unknown,Vehicle with vehicle collision,Changing lane to the left,"Chromepet, Chennai",2
14:45:00,Saturday,Over 51,Male,Elementary school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Overturning,"Outer Ring Road, Chennai",2
14:45:00,Saturday,31-50,Male,Junior high school,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No distancing,"Old Mahabalipuram Road, Chennai",2
12:10:00,Saturday,18-30,Male,Junior high school,Owner,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Driving carelessly,"Tambaram, Chennai",0
18:10:00,Tuesday,18-30,Male,Junior high school,Owner,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"ECR, Chennai",2
18:10:00,Tuesday,Unknown,Male,High school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Changing lane to the left,"GST Road, Chennai",2
06:51:00,Monday,18-30,Male,Junior high school,Owner,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Alandur, Chennai",2
06:51:00,Monday,31-50,Male,Unknown,Owner,Below 1yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,No distancing,"Rajiv Gandhi Salai, Chennai",2
14:30:00,Wednesday,Unknown,Male,Elementary school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Poonamallee High Road, Chennai",2
14:30:00,Wednesday,Over 51,Male,Elementary school,Owner,Below 1yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,Changing lane to the left,"Porur, Chennai",2
14:30:00,Wednesday,Over 51,Male,Junior high school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",2
15:40:00,Saturday,Unknown,Female,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"OMR, Chennai",2
15:40:00,Saturday,18-30,Male,Unknown,Owner,Unknown,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Chromepet, Chennai",2
16:17:00,Wednesday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,No distancing,"Outer Ring Road, Chennai",2
16:17:00,Wednesday,31-50,Male,High school,Owner,5-10yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,No distancing,"Old Mahabalipuram Road, Chennai",2
18:16:00,Thursday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Tambaram, Chennai",2
18:16:00,Thursday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"150 Feet Road, Anna Nagar",2
12:05:00,Thursday,18-30,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Nungambakkam, Chennai",2
12:05:00,Thursday,31-50,Male,Junior high school,Employee,Above 10yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Mount Road, Chennai",2
12:15:00,Saturday,Over 51,Male,Junior high school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"T Nagar, Chennai",2
12:15:00,Saturday,31-50,Male,Junior high school,Employee,No Licence,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Overtaking,"GST Road, Chennai",2
12:15:00,Saturday,31-50,Male,Above high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Other,"Chromepet, Chennai",2
07:21:00,Thursday,18-30,Male,Elementary school,Employee,5-10yr,other,Daylight,Normal,Rollover,Other,"Outer Ring Road, Chennai",2
17:51:00,Friday,31-50,Male,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Changing lane to the right,"Old Mahabalipuram Road, Chennai",2
17:51:00,Friday,31-50,Male,Junior high school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Tambaram, Chennai",2
11:37:00,Saturday,31-50,Male,High school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Rajiv Gandhi Salai, Chennai",2
11:37:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Poonamallee High Road, Chennai",2
20:58:00,Saturday,Over 51,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with pedestrians,Changing lane to the left,"Porur, Chennai",1
18:40:00,Friday,Unknown,Male,Writing & reading,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Overtaking,"Velachery Main Road, Chennai",2
18:40:00,Friday,18-30,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"OMR, Chennai",2
18:40:00,Friday,18-30,Male,Junior high school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Alandur, Chennai",2
17:17:00,Friday,Unknown,Male,Writing & reading,Employee,Below 1yr,Undivided Two way,Daylight,Other,Collision with pedestrians,Changing lane to the right,"GST Road, Chennai",2
17:17:00,Friday,Over 51,Male,Elementary school,Employee,1-2yr,Double carriageway (median),Daylight,Other,Collision with pedestrians,Changing lane to the left,"Old Mahabalipuram Road, Chennai",2
03:30:00,Saturday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with pedestrians,No distancing,"Tambaram, Chennai",2
18:48:00,Friday,18-30,Male,Junior high school,Employee,1-2yr,Unknown,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"151 Feet Road, Anna Nagar",2
18:48:00,Friday,Unknown,Male,Elementary school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,No priority to pedestrian,"Nungambakkam, Chennai",2
18:33:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Mount Road, Chennai",2
18:33:00,Saturday,31-50,Male,Junior high school,Owner,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"T Nagar, Chennai",2
09:51:00,Sunday,31-50,Male,Writing & reading,Employee,5-10yr,other,Daylight,Normal,Collision with roadside objects,No distancing,"Rajiv Gandhi Salai, Chennai",2
09:51:00,Sunday,Over 51,Male,Writing & reading,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Kamarajar Salai, Chennai",2
10:49:00,Wednesday,Under 18,Male,Junior high school,Employee,5-10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Thirumangalam, Chennai",2
10:49:00,Wednesday,18-30,Male,Junior high school,Employee,2-5yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",2
12:30:00,Saturday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Poonamallee High Road, Chennai",2
08:59:00,Thursday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Moving Backward,"Porur, Chennai",2
08:59:00,Thursday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Rollover,Changing lane to the right,"Velachery Main Road, Chennai",2
10:40:00,Monday,Unknown,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"OMR, Chennai",2
15:45:00,Thursday,18-30,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Unknown,Vehicle with vehicle collision,Moving Backward,"Chromepet, Chennai",2
16:00:00,Thursday,18-30,Male,Junior high school,Employee,Below 1yr,One way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Outer Ring Road, Chennai",2
16:00:00,Thursday,18-30,Male,Junior high school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Driving carelessly,"Old Mahabalipuram Road, Chennai",2
22:40:00,Friday,31-50,Male,Junior high school,Employee,2-5yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving under the influence of drugs,"Tambaram, Chennai",2
22:40:00,Friday,31-50,Male,Elementary school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Rollover,No priority to pedestrian,"ECR, Chennai",2
11:20:00,Monday,Over 51,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,No priority to vehicle,"GST Road, Chennai",1
11:20:00,Monday,Over 51,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Alandur, Chennai",1
20:16:00,Sunday,31-50,Male,High school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Rajiv Gandhi Salai, Chennai",2
20:16:00,Sunday,31-50,Male,High school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving carelessly,"Mount Road, Chennai",2
20:16:00,Sunday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with pedestrians,No priority to vehicle,"Vadapalani, Chennai",2
06:20:00,Friday,Unknown,Male,Elementary school,Employee,1-2yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Thirumangalam High Road, Chennai",2
06:20:00,Friday,31-50,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Perambur, Chennai",2
15:00:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,One way,Daylight,Other,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",2
15:00:00,Saturday,Under 18,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Other,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",2
00:43:00,Thursday,Unknown,Female,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Tambaram, Chennai",2
05:15:00,Monday,18-30,Male,High school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with roadside objects,No distancing,"ECR, Chennai",2
05:15:00,Monday,18-30,Male,Unknown,Owner,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with roadside objects,Changing lane to the left,"OMR, Chennai",2
21:48:00,Tuesday,31-50,Male,Writing & reading,Owner,5-10yr,Undivided Two way,Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the left,"Alandur, Chennai",1
18:30:00,Wednesday,Unknown,Male,Above high school,Employee,Above 10yr,Double carriageway (median),Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Vadapalani, Chennai",2
18:30:00,Wednesday,Under 18,Male,High school,Employee,Below 1yr,One way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"Thirumangalam High Road, Chennai",2
07:30:00,Tuesday,31-50,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Perambur, Chennai",2
07:30:00,Tuesday,Unknown,Female,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",2
16:00:00,Thursday,Over 51,Male,Junior high school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Old Mahabalipuram Road, Chennai",2
16:00:00,Thursday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Tambaram, Chennai",2
15:16:00,Wednesday,18-30,Male,Junior high school,Employee,No Licence,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"ECR, Chennai",1
15:16:00,Wednesday,Over 51,Male,Junior high school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving to the left,"GST Road, Chennai",1
15:16:00,Wednesday,Over 51,Male,Illiterate,Owner,1-2yr,One way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Alandur, Chennai",1
15:40:00,Thursday,Over 51,Male,Junior high school,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Other,Overtaking,"Rajiv Gandhi Salai, Chennai",2
15:40:00,Thursday,Over 51,Male,Junior high school,Owner,1-2yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Driving under the influence of drugs,"Poonamallee High Road, Chennai",2
22:04:00,Saturday,31-50,Male,Junior high school,Owner,2-5yr,Undivided Two way,Darkness - lights lit,Normal,Collision with roadside objects,No priority to pedestrian,"Porur, Chennai",1
22:04:00,Saturday,18-30,Male,Unknown,Owner,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Velachery Main Road, Chennai",1
22:04:00,Saturday,18-30,Male,Unknown,Owner,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",1
08:10:00,Friday,31-50,Male,Junior high school,Owner,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Chromepet, Chennai",2
08:10:00,Friday,31-50,Male,Elementary school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Outer Ring Road, Chennai",2
08:10:00,Friday,31-50,Male,Writing & reading,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving under the influence of drugs,"Old Mahabalipuram Road, Chennai",2
11:16:00,Sunday,18-30,Male,Unknown,Owner,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Tambaram, Chennai",0
11:16:00,Sunday,18-30,Male,Junior high school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,No priority to vehicle,"ECR, Chennai",0
11:16:00,Sunday,18-30,Male,Junior high school,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Changing lane to the left,"GST Road, Chennai",0
11:16:00,Sunday,18-30,Male,Junior high school,Owner,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Alandur, Chennai",0
11:16:00,Sunday,18-30,Male,Elementary school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Changing lane to the right,"Rajiv Gandhi Salai, Chennai",0
11:16:00,Sunday,18-30,Male,Junior high school,Employee,2-5yr,One way,Daylight,Normal,Collision with roadside objects,Changing lane to the left,"Poonamallee High Road, Chennai",0
20:35:00,Monday,Under 18,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"Porur, Chennai",2
20:35:00,Monday,Under 18,Male,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Getting off the vehicle improperly,"Velachery Main Road, Chennai",2
09:26:00,Wednesday,31-50,Male,Junior high school,Employee,5-10yr,Unknown,Daylight,Normal,Collision with roadside objects,Overtaking,"OMR, Chennai",1
09:26:00,Wednesday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Chromepet, Chennai",1
12:15:00,Wednesday,Over 51,Male,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving under the influence of drugs,"Outer Ring Road, Chennai",2
12:15:00,Wednesday,Over 51,Male,Junior high school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",2
14:45:00,Monday,Unknown,Male,Junior high school,Employee,Above 10yr,One way,Daylight,Raining,Vehicle with vehicle collision,Moving Backward,"Tambaram, Chennai",2
14:45:00,Monday,31-50,Male,Elementary school,Owner,Unknown,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,No distancing,"ECR, Chennai",2
09:25:00,Tuesday,Unknown,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",2
09:25:00,Tuesday,31-50,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,Overturning,"Alandur, Chennai",2
14:20:00,Thursday,18-30,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,Changing lane to the left,"Rajiv Gandhi Salai, Chennai",2
14:20:00,Thursday,18-30,Male,Unknown,Unknown,Unknown,Two-way (divided with broken lines road marking),Daylight,Raining,Collision with roadside objects,No distancing,"Poonamallee High Road, Chennai",2
17:30:00,Sunday,18-30,Male,Junior high school,Employee,5-10yr,One way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Porur, Chennai",2
17:30:00,Sunday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Velachery Main Road, Chennai",2
20:31:00,Saturday,18-30,Male,Junior high school,Employee,Above 10yr,One way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to vehicle,"OMR, Chennai",2
17:18:00,Wednesday,31-50,Male,High school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Chromepet, Chennai",2
17:18:00,Wednesday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Outer Ring Road, Chennai",2
15:34:00,Monday,Unknown,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Overtaking,"Old Mahabalipuram Road, Chennai",1
15:34:00,Monday,18-30,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving under the influence of drugs,"Tambaram, Chennai",1
15:34:00,Monday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"ECR, Chennai",1
08:46:00,Wednesday,Unknown,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",2
16:59:00,Saturday,Over 51,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Other,Collision with roadside objects,Driving carelessly,"Alandur, Chennai",1
21:30:00,Monday,Under 18,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Rajiv Gandhi Salai, Chennai",2
21:30:00,Monday,Under 18,Male,Junior high school,Employee,Below 1yr,other,Darkness - lights lit,Normal,Collision with roadside objects,Moving Backward,"Poonamallee High Road, Chennai",2
21:30:00,Monday,Unknown,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"Porur, Chennai",2
09:30:00,Tuesday,31-50,Male,Elementary school,Employee,Below 1yr,other,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Velachery Main Road, Chennai",2
09:30:00,Tuesday,Unknown,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Unknown,Driving at high speed,"OMR, Chennai",2
20:55:00,Saturday,31-50,Male,Junior high school,Employee,Unknown,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Driving under the influence of drugs,"Chromepet, Chennai",2
20:55:00,Saturday,31-50,Male,Unknown,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Outer Ring Road, Chennai",2
18:10:00,Tuesday,Unknown,Female,Writing & reading,Employee,Below 1yr,other,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",2
18:10:00,Tuesday,Under 18,Male,Junior high school,Employee,Below 1yr,other,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",2
13:15:00,Friday,31-50,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Changing lane to the left,"151 Feet Road, Anna Nagar",2
13:15:00,Friday,18-30,Male,Elementary school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,No distancing,"Nungambakkam, Chennai",2
17:15:00,Tuesday,31-50,Male,Elementary school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Unknown,No distancing,"Mount Road, Chennai",2
17:15:00,Tuesday,18-30,Male,Elementary school,Employee,Below 1yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Getting off the vehicle improperly,"T Nagar, Chennai",2
17:15:00,Tuesday,31-50,Male,High school,Employee,2-5yr,Undivided Two way,Darkness - lights lit,Normal,Unknown,Overtaking,"GST Road, Chennai",2
17:15:00,Tuesday,31-50,Male,Junior high school,Employee,2-5yr,Undivided Two way,Darkness - lights lit,Normal,Unknown,Driving carelessly,"Chromepet, Chennai",2
17:55:00,Tuesday,Over 51,Male,Above high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Unknown,Driving under the influence of drugs,"Outer Ring Road, Chennai",0
17:55:00,Tuesday,18-30,Male,Junior high school,Employee,2-5yr,Unknown,Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Old Mahabalipuram Road, Chennai",0
07:54:00,Wednesday,Under 18,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Overturning,"Tambaram, Chennai",2
07:54:00,Wednesday,18-30,Male,High school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Driving under the influence of drugs,"Rajiv Gandhi Salai, Chennai",2
12:43:00,Wednesday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Changing lane to the right,"Poonamallee High Road, Chennai",1
17:25:00,Wednesday,31-50,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Other,Vehicle with vehicle collision,Changing lane to the left,"Porur, Chennai",1
17:25:00,Wednesday,Unknown,Male,Junior high school,Employee,Below 1yr,One way,Daylight,Other,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",1
10:35:00,Sunday,31-50,Male,Elementary school,Employee,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"OMR, Chennai",1
10:35:00,Sunday,18-30,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Alandur, Chennai",1
07:45:00,Monday,Unknown,Female,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Other,Vehicle with vehicle collision,Moving Backward,"GST Road, Chennai",2
07:45:00,Monday,18-30,Male,Elementary school,Employee,2-5yr,One way,Daylight,Other,Rollover,Moving Backward,"Old Mahabalipuram Road, Chennai",2
08:40:00,Wednesday,Unknown,Female,High school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Getting off the vehicle improperly,"Tambaram, Chennai",2
07:45:00,Thursday,18-30,Male,Junior high school,Employee,5-10yr,One way,Daylight,Normal,Collision with roadside objects,Changing lane to the left,"152 Feet Road, Anna Nagar",2
15:50:00,Wednesday,18-30,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Changing lane to the left,"Nungambakkam, Chennai",2
15:50:00,Wednesday,31-50,Male,High school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Mount Road, Chennai",2
15:50:00,Wednesday,31-50,Male,Elementary school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"T Nagar, Chennai",2
15:50:00,Wednesday,31-50,Male,Elementary school,Employee,Below 1yr,Two-way (divided with solid lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Rajiv Gandhi Salai, Chennai",2
17:00:00,Tuesday,Unknown,Male,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving carelessly,"Kamarajar Salai, Chennai",2
17:00:00,Tuesday,18-30,Male,Elementary school,Owner,5-10yr,One way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"Thirumangalam, Chennai",2
17:55:00,Sunday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"GST Road, Chennai",1
11:10:00,Saturday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,Driving under the influence of drugs,"Poonamallee High Road, Chennai",2
11:10:00,Saturday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Raining,Collision with roadside objects,Driving carelessly,"Porur, Chennai",2
